"TOA5","CR1000_cigar","CR1000","E3121","CR1000.Std.22","CPU:SBGmeas.CR1","6736","SBG_meas"
"TIMESTAMP","RECORD","BigRedButtonPressed","SBG","SBG_flux"
"TS","RN","","",""
"","","Smp","Smp","Smp"
"2017-05-16 15:46:49.1",393,0,0.02055359,0.03900112
"2017-05-16 15:46:49.15",394,0,0.02156442,0.04091921
"2017-05-16 15:46:49.2",395,0,0.02122748,0.04027985
"2017-05-16 15:46:49.25",396,0,0.02089053,0.03964048
"2017-05-16 15:46:49.3",397,0,0.02122748,0.04027985
"2017-05-16 15:46:49.35",398,0,0.02089053,0.03964048
"2017-05-16 15:46:49.4",399,0,0.02156442,0.04091921
"2017-05-16 15:46:49.45",400,0,0.02122748,0.04027985
"2017-05-16 15:46:49.5",401,0,0.02055359,0.03900112
"2017-05-16 15:46:49.55",402,0,0.02089053,0.03964048
"2017-05-16 15:46:49.6",403,0,0.02122748,0.04027985
"2017-05-16 15:46:49.65",404,0,0.02190137,0.04155857
"2017-05-16 15:46:49.7",405,0,0.02055359,0.03900112
"2017-05-16 15:46:49.75",406,0,0.02122748,0.04027985
"2017-05-16 15:46:49.8",407,0,0.02089053,0.03964048
"2017-05-16 15:46:49.85",408,0,0.02055359,0.03900112
"2017-05-16 15:46:49.9",409,0,0.0198797,0.03772239
"2017-05-16 15:46:49.95",410,0,0.0198797,0.03772239
"2017-05-16 15:46:50",411,0,0.0198797,0.03772239
"2017-05-16 15:46:50.05",412,0,0.0198797,0.03772239
"2017-05-16 15:46:50.1",413,0,0.02021665,0.03836175
"2017-05-16 15:46:50.15",414,0,0.0198797,0.03772239
"2017-05-16 15:46:50.2",415,0,0.0198797,0.03772239
"2017-05-16 15:46:50.25",416,0,0.02021665,0.03836175
"2017-05-16 15:46:50.3",417,0,0.01920581,0.03644367
"2017-05-16 15:46:50.35",418,0,0.0198797,0.03772239
